county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,clerk_case_url,source_host,scraped_at
polk,08/20/2026,,23-28-09-0000-0004-2370,00039-2026,888,,"1119 APOLLO CT, LAKELAND, FL- 33810",,,2194.4,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509233&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232809000000042370,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,,23-29-14-1415-0000-0070,00059-2026,1997,,"5433 SIMMONS RD, LAKELAND, FL- 33811",,,53757.12,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509247&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232914141500000070,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,,23-29-33-1423-8300-0130,00050-2026,2242,,"3348 ROYAL OAK DR W, MULBERRY, FL- 33860",,,5805.07,91083.0,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509243&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232933142383000130,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,,232736016026000790,00092-2026,799,,"222 CARPENTERS WAY #79, LAKELAND, FL- 33805",,,2701.73,12500.0,Canceled per County,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509272&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232736016026000790,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,09:30 AM ET,232822093500007220,00043-2026,1560,,"719 MEMPHIS RD, LAKELAND, FL- 33815",,,2222.09,7143.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509236&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232822093500007220,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,09:30 AM ET,232906139596000100,00058-2026,1889,,"5212 SPRING CREEK DR, LAKELAND, FL- 33811",,,12743.46,177373.0,08/20/2026 09:30 AM ET,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509246&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=232906139596000100,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,,24-26-32-1609-4000-0300,00055-2026,2766,,"9746 COSTINE MEADOWS DR, LAKELAND, FL- 33809",,,10738.43,162229.0,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509245&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=242632160940000300,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,,24-28-29-2477-0000-5040,00060-2026,3699,,"1712 FREDRICKSBURG AVE, LAKELAND, FL- 33803",,,13690.07,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509248&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=242829247700005040,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,,24-29-18-2857-0000-0021,00073-2026,3992,,"5650 LAKE POINT DR, LAKELAND, FL- 33813",,,163749.62,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509257&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=242918285700000021,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
polk,08/20/2026,,24-29-23-0000-0001-1050,00074-2026,4018,,"4315 COUNTY ROAD 540A, LAKELAND, FL- 33813",,,14748.4,,Redeemed,TAXDEED,https://www.polk.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509258&bypassPage=1,http://www.polkflpa.gov/CamaDisplay.aspx?OutputMode=Display&SearchType=RealEstate&Page=FindByID&ParcelID=242923000000011050,http://www.polkcountyclerk.net/,www.polk.realtaxdeed.com,2026-08-19T17:49:55+00:00
