county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,clerk_case_url,source_host,scraped_at
pasco,09/24/2026,10:00 AM ET,01-25-16-0100-00000-2680,512026XX000110TDAXXX,2206356,,"12307 HICKS ROAD, HUDSON, FL- 34669",,,17168.13,152980.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514142&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=1625010100000002680,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,,01-25-16-0110-00000-3470,512026XX000139TDAXXX,2206361,,12516 LITEWOOD DRIVE HUDSON,,,16909.24,28220.0,Redeemed,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514162&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=1625010110000003470,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,10:00 AM ET,01-26-19-0010-00000-0121,512026XX000148TDAXXX,2202775,,"6520 QUAIL HOLLOW BLVD, WESLEY CHAPEL, FL- 33544",,,201648.83,347060.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514166&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=1926010010000000121,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,10:00 AM ET,02-25-20-0120-00000-0010,512026XX000119TDAXXX,2202272,,"12029 MEADOW LANE, SAN ANTONIO, FL- 33576",,,23081.29,214999.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514150&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=2025020120000000010,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,10:00 AM ET,02-26-19-0030-00000-9710,512026XX000145TDAXXX,2202831,,"26322 BRAHMA DRIVE, WESLEY CHAPEL, FL- 33544",,,58262.13,98254.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514164&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=1926020030000009710,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,10:00 AM ET,03-25-16-051E-00000-1850,512026XX000113TDAXXX,2206533,,"12221 BEAR CLAW LOOP, HUDSON, FL- 34667",,,46569.81,81810.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514145&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=162503051E000001850,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,10:00 AM ET,09-24-17-0010-09500-0000,512026XX000133TDAXXX,2204261,,"12122 SEIFFERT ROAD12210 SEIFF, HUDSON, FL- 34667",,,11459.12,169840.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514158&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=1724090010095000000,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,10:00 AM ET,09-26-21-0770-00000-2840,512026XX000150TDAXXX,2201556,,"5408 POWHATTAN STREET, ZEPHYRHILLS, FL- 33542",,,11501.33,111440.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514168&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=2126090770000002840,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,10:00 AM ET,10-25-16-0570-00000-2770,512026XX000132TDAXXX,2206784,,"7534 KAREN DRIVE, PORT RICHEY, FL- 34668",,,14463.9,133780.0,09/24/2026 10:00 AM ET,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514157&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=1625100570000002770,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
pasco,09/24/2026,,10-25-16-0600-00000-5760,512026XX000111TDAXXX,2206799,,7709 SEASHORE DRIVEPORT RICH,,,19460.38,32600.0,Redeemed,TAXDEED,https://www.pasco.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514143&bypassPage=1,http://search.pascopa.com/parcel.aspx?parcel=1625100600000005760,,www.pasco.realtaxdeed.com,2026-08-31T16:11:22+00:00
