county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,clerk_case_url,source_host,scraped_at
clay,09/02/2026,09:30 AM ET,100824-006919-504-00,2026-0034TD,202300798/2024,,"5528 CAMPO DR, KEYSTONE HEIGHTS, FL- 32656",,,7827.11,69526.0,09/02/2026 09:30 AM ET,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508195&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=100824-006919-504-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,09:30 AM ET,120424-007869-014-26,2026-0050TD,202300867/2024,,"529 SUNSTONE CT, ORANGE PARK, FL- 32065",,,62776.02,104275.0,09/02/2026 09:30 AM ET,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508178&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=120424-007869-014-26,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,,140823-001437-467-00,2026-0039TD,202301111/2024,,"7604 MONTEZUMA RD, KEYSTONE HEIGHTS, FL- 32656",,,1239.47,18150.0,Redeemed,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508196&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=140823-001437-467-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,,160524-005954-930-00,2026-0048TD,202301263/2024,,"4830 ACACIA ST, MIDDLEBURG, FL- 32068",,,2662.35,29282.0,Redeemed,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508113&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=160524-005954-930-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,09:30 AM ET,190823-022604-000-00,2026-0044TD,202301527/2024,,"7460 SW LAKEVIEW ST, KEYSTONE HEIGHTS, FL- 32656",,,9582.95,14470.0,09/02/2026 09:30 AM ET,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508177&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=190823-022604-000-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,09:30 AM ET,200823-021899-003-00,2026-0032TD,202301691/2024,,"6416 CASCADE DR, KEYSTONE HEIGHTS, FL- 32656",,,4902.37,45943.0,09/02/2026 09:30 AM ET,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508174&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=200823-021899-003-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,09:30 AM ET,220425-020501-000-00,2026-0049TD,202301915/2024,,"757 WASHINGTON AVE, ORANGE PARK, FL- 32065",,,52758.35,92583.0,09/02/2026 09:30 AM ET,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508114&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=220425-020501-000-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,09:30 AM ET,220425-020619-001-00,2026-0052TD,202301930/2024,,"479 LOGAN AVE C, ORANGE PARK, FL- 32065",,,5878.07,66366.0,09/02/2026 09:30 AM ET,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508115&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=220425-020619-001-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,,220823-003972-000-00,2026-0046TD,202302007/2024,,"6072 JUILLIARD AVE, KEYSTONE HEIGHTS, FL- 32656",,,21192.24,36288.0,Redeemed,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508197&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=220823-003972-000-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,,250423-000194-003-00,2026-0038TD,202302114/2024,,"1333 SECRET COVE RD, MIDDLEBURG, FL- 32068",,,5740.82,60531.0,Redeemed,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508175&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=250423-000194-003-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/02/2026,,290524-006711-001-00,2026-0033TD,202302298/2024,,"0 BUCKHEAD RD, MIDDLEBURG, FL- 32068",,,4370.34,52376.0,Redeemed,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1508194&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=290524-006711-001-00,,www.clay.realtaxdeed.com,2026-08-25T22:11:26+00:00
clay,09/23/2026,09:30 AM ET,060425-007869-070-41,2026-0057TD,202300397/2024,,"625 OAKLEAF PLANTATION PKWY 71, ORANGE PARK, FL- 32065",,,70831.73,127192.0,09/23/2026 09:30 AM ET,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1509682&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=060425-007869-070-41,,www.clay.realtaxdeed.com,2026-08-25T22:11:29+00:00
clay,09/23/2026,,070426-013073-006-08,2026-0071TD,202300503/2024,,"1895 KINGSLEY AVE, ORANGE PARK, FL- 32073",,,21146.08,387990.0,Redeemed,TAXDEED,https://www.clay.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1510000&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=830&LayerID=15008&PageTypeID=4&PageID=6756&Q=172585046&KeyValue=070426-013073-006-08,,www.clay.realtaxdeed.com,2026-08-25T22:11:29+00:00
