county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,clerk_case_url,source_host,scraped_at
flagler,10/13/2026,,0711317024000700120,26-076 TDC,2024 / 1283,,"1PRINCESS LUISE LN, PALM COAST, FL- 32164",,,2791.06,,Canceled per County,TAXDEED,https://www.flagler.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514693&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=598&LayerID=9801&PageTypeID=4&PageID=4330&Q=1542956115&KeyValue=07-11-31-7024-00070-0120,,www.flagler.realtaxdeed.com,2026-09-14T14:51:10+00:00
flagler,11/17/2026,09:00 AM ET,0711317024000700120,26-076 TDC,2024 / 1283,,"1PRINCESS LUISE LN, PALM COAST, FL- 32164",,,2830.7,21437.0,11/17/2026 09:00 AM ET,TAXDEED,https://www.flagler.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1514719&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=598&LayerID=9801&PageTypeID=4&PageID=4330&Q=1542956115&KeyValue=07-11-31-7024-00070-0120,,www.flagler.realtaxdeed.com,2026-09-14T14:51:13+00:00
