county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,clerk_case_url,source_host,scraped_at
broward,10/26/2026,09:00 AM ET,484122-AK-0260,53894,2023/722,,"8421 FOREST HILLS DR #102, CORAL SPRINGS, FL- 33065",,,26346.82,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1515934&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,484134-AB-0200,53867,2023/1108,,"7911 SOUTHGATE BLVD #8B, NORTH LAUDERDALE, FL- 33068",,,16921.64,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1515931&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,494123-DJ-0310,53888,2023/5355,,"4158 INVERRARY DR #309, LAUDERHILL, FL- 33319",,,58925.45,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1515933&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,494204-DK-0600,53869,2023/7445,,"3100 N COURSE LN #610, POMPANO BEACH, FL- 33069",,,68301.61,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1515932&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,494212-AH-0730,53768,2023/7797,,"130 CYPRESS CLUB DR, POMPANO BEACH, FL- 33060",,,24553.0,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1516447&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,494232-01-4120,53769,2023/8995,,"2889 NW 14 CT, FORT LAUDERDALE, FL- 33311",,,41508.83,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1516494&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,514024-03-0181,53741,2023/14128,,"W PEMBROKE ROAD, PEMBROKE PINES, FL- 33025",,,1716.77,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1516342&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,514119-06-0741,53740,2022/14039,,"SW 13 ST, PEMBROKE PINES, FL- 33025",,,2049.58,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1516434&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
broward,10/26/2026,09:00 AM ET,514127-12-2280,53790,2023/15607,,"7643 GRANDVIEW BOULEVARD, MIRAMAR, FL- 33023",,,23150.85,,10/26/2026 09:00 AM ET,TAXDEED,https://www.broward.realtaxdeed.com/index.cfm?zaction=auction&zmethod=details&AID=1516610&bypassPage=1,https://bcpa.net/,,www.broward.realtaxdeed.com,2026-08-24T10:24:28+00:00
