county,sale_date,sale_time,parcel_id,case_number,certificate_number,owner_name,property_address,property_use,acreage,opening_bid,assessed_value,auction_status,auction_type,auction_url,appraiser_url,clerk_case_url,source_host,scraped_at
hardee,10/14/2026,,05-33-25-0090-0000A-0018,252026TD002AXMX,156,,,,,3686.07,,,TAXDEED,https://www.hardeeclerk.com/departments/tax-deeds/tax-deed-sales/,https://qpublic.schneidercorp.com/Application.aspx?AppID=813&LayerID=14471&PageTypeID=4&PageID=6254&Q=591765235&KeyValue=05-33-25-0090-0000A-0018,,www.hardeeclerk.com,2026-09-07T14:34:25+00:00
hardee,10/14/2026,,10-34-25-0843-00001-0019,252026TD003AXMX,552,,,,,2782.35,,,TAXDEED,https://www.hardeeclerk.com/departments/tax-deeds/tax-deed-sales/,https://qpublic.schneidercorp.com/Application.aspx?AppID=813&LayerID=14471&PageTypeID=4&PageID=6254&Q=1717494334&KeyValue=10-34-25-0843-00001-0019,,www.hardeeclerk.com,2026-09-07T14:34:25+00:00
hardee,10/14/2026,,15-34-25-0830-00018-0013,252026TD001AXMX,629,,,,,2650.43,,,TAXDEED,https://www.hardeeclerk.com/departments/tax-deeds/tax-deed-sales/,https://qpublic.schneidercorp.com/Application.aspx?AppID=813&LayerID=14471&PageTypeID=4&PageID=6254&Q=2141339041&KeyValue=15-34-25-0830-00018-0013,,www.hardeeclerk.com,2026-09-07T14:34:25+00:00
